,datetime,expt_num,type,value
219,2023-04-14,0,pred_leaf_count_median,356.0
220,2023-04-14,0,pred_flower_count_median,29.0
221,2023-04-14,0,pred_fruit_count_median,0.0
222,2023-04-15,0,pred_leaf_count_median,349.0
223,2023-04-15,0,pred_flower_count_median,29.5
224,2023-04-15,0,pred_fruit_count_median,0.0
225,2023-04-16,0,pred_leaf_count_median,353.0
226,2023-04-16,0,pred_flower_count_median,32.5
227,2023-04-16,0,pred_fruit_count_median,0.0
228,2023-04-17,0,pred_leaf_count_median,351.0
229,2023-04-17,0,pred_flower_count_median,35.0
230,2023-04-17,0,pred_fruit_count_median,0.0
231,2023-04-18,0,pred_leaf_count_median,345.5
232,2023-04-18,0,pred_flower_count_median,34.5
233,2023-04-18,0,pred_fruit_count_median,0.0
234,2023-04-19,0,pred_leaf_count_median,349.0
235,2023-04-19,0,pred_flower_count_median,32.5
236,2023-04-19,0,pred_fruit_count_median,0.0
237,2023-04-20,0,pred_leaf_count_median,329.5
238,2023-04-20,0,pred_flower_count_median,15.0
239,2023-04-20,0,pred_fruit_count_median,0.0
240,2023-04-21,0,pred_leaf_count_median,331.0
241,2023-04-21,0,pred_flower_count_median,26.0
242,2023-04-21,0,pred_fruit_count_median,0.0
243,2023-04-22,0,pred_leaf_count_median,347.5
244,2023-04-22,0,pred_flower_count_median,29.5
245,2023-04-22,0,pred_fruit_count_median,0.0
246,2023-06-18,0,pred_leaf_count_median,201.0
247,2023-06-18,0,pred_flower_count_median,4.0
248,2023-06-18,0,pred_fruit_count_median,4.0
249,2023-06-19,0,pred_leaf_count_median,195.5
250,2023-06-19,0,pred_flower_count_median,6.0
251,2023-06-19,0,pred_fruit_count_median,3.5
252,2023-06-20,0,pred_leaf_count_median,194.0
253,2023-06-20,0,pred_flower_count_median,10.0
254,2023-06-20,0,pred_fruit_count_median,3.0
255,2023-06-21,0,pred_leaf_count_median,191.0
256,2023-06-21,0,pred_flower_count_median,14.0
257,2023-06-21,0,pred_fruit_count_median,4.0
258,2023-06-22,0,pred_leaf_count_median,196.0
259,2023-06-22,0,pred_flower_count_median,15.0
260,2023-06-22,0,pred_fruit_count_median,4.0
261,2023-06-23,0,pred_leaf_count_median,198.0
262,2023-06-23,0,pred_flower_count_median,18.0
263,2023-06-23,0,pred_fruit_count_median,3.0
