,datetime,expt_num,type,value
178,2023-02-05 10:32:00,0,pred_flower_count,0.0
179,2023-02-05 10:32:00,0,pred_fruit_count,0.0
180,2023-01-25 17:46:00,0,pred_leaf_count,130.0
181,2023-01-25 17:46:00,0,pred_flower_count,0.0
182,2023-01-25 17:46:00,0,pred_fruit_count,0.0
183,2023-02-05 18:44:00,0,pred_leaf_count,151.0
184,2023-02-05 18:44:00,0,pred_flower_count,2.0
185,2023-02-05 18:44:00,0,pred_fruit_count,0.0
186,2023-02-03 06:00:00,0,pred_leaf_count,133.0
187,2023-02-03 06:00:00,0,pred_flower_count,3.0
188,2023-02-03 06:00:00,0,pred_fruit_count,0.0
189,2023-02-18 10:00:00,0,pred_leaf_count,182.0
190,2023-02-18 10:00:00,0,pred_flower_count,2.0
191,2023-02-18 10:00:00,0,pred_fruit_count,0.0
192,2023-03-04 07:01:00,0,pred_leaf_count,245.0
193,2023-03-04 07:01:00,0,pred_flower_count,24.0
194,2023-03-04 07:01:00,0,pred_fruit_count,0.0
195,2023-02-01 17:01:00,0,pred_leaf_count,122.0
196,2023-02-01 17:01:00,0,pred_flower_count,0.0
197,2023-02-01 17:01:00,0,pred_fruit_count,0.0
198,2023-02-25 12:00:00,0,pred_leaf_count,148.0
199,2023-02-25 12:00:00,0,pred_flower_count,11.0
200,2023-02-25 12:00:00,0,pred_fruit_count,0.0
201,2023-02-02 16:50:00,0,pred_leaf_count,106.0
202,2023-02-02 16:50:00,0,pred_flower_count,0.0
203,2023-02-02 16:50:00,0,pred_fruit_count,0.0
204,2023-03-01 18:01:00,0,pred_leaf_count,161.0
205,2023-03-01 18:01:00,0,pred_flower_count,14.0
206,2023-03-01 18:01:00,0,pred_fruit_count,0.0
207,2023-02-16 18:01:00,0,pred_leaf_count,137.0
208,2023-02-16 18:01:00,0,pred_flower_count,0.0
209,2023-02-16 18:01:00,0,pred_fruit_count,0.0
210,2023-03-14 16:17:00,0,pred_leaf_count,265.0
211,2023-03-14 16:17:00,0,pred_flower_count,19.0
212,2023-03-14 16:17:00,0,pred_fruit_count,0.0
213,2023-02-02 17:17:00,0,pred_leaf_count,61.0
214,2023-02-02 17:17:00,0,pred_flower_count,0.0
215,2023-02-02 17:17:00,0,pred_fruit_count,0.0
216,2023-02-21 14:01:00,0,pred_leaf_count,171.0
217,2023-02-21 14:01:00,0,pred_flower_count,9.0
218,2023-02-21 14:01:00,0,pred_fruit_count,0.0
219,2023-02-17 16:01:00,0,pred_leaf_count,170.0
220,2023-02-17 16:01:00,0,pred_flower_count,2.0
221,2023-02-17 16:01:00,0,pred_fruit_count,0.0
222,2023-02-09 20:39:00,0,pred_leaf_count,143.0
223,2023-02-09 20:39:00,0,pred_flower_count,3.0
224,2023-02-09 20:39:00,0,pred_fruit_count,0.0
225,2023-03-01 16:01:00,0,pred_leaf_count,148.0
226,2023-03-01 16:01:00,0,pred_flower_count,24.0
227,2023-03-01 16:01:00,0,pred_fruit_count,0.0
228,2023-02-08 23:20:00,0,pred_leaf_count,167.0
229,2023-02-08 23:20:00,0,pred_flower_count,9.0
230,2023-02-08 23:20:00,0,pred_fruit_count,0.0
231,2023-02-08 21:01:00,0,pred_leaf_count,159.0
232,2023-02-08 21:01:00,0,pred_flower_count,4.0
233,2023-02-08 21:01:00,0,pred_fruit_count,0.0
234,2023-02-25 20:01:00,0,pred_leaf_count,151.0
235,2023-02-25 20:01:00,0,pred_flower_count,11.0
236,2023-02-25 20:01:00,0,pred_fruit_count,0.0
237,2023-02-13 19:35:00,0,pred_leaf_count,139.0
238,2023-02-13 19:35:00,0,pred_flower_count,2.0
239,2023-02-13 19:35:00,0,pred_fruit_count,0.0
240,2023-03-07 15:29:00,0,pred_leaf_count,285.0
241,2023-03-07 15:29:00,0,pred_flower_count,35.0
242,2023-03-07 15:29:00,0,pred_fruit_count,0.0
243,2023-02-01 09:00:00,0,pred_leaf_count,129.0
244,2023-02-01 09:00:00,0,pred_flower_count,0.0
245,2023-02-01 09:00:00,0,pred_fruit_count,0.0
246,2023-03-09 10:00:00,0,pred_leaf_count,260.0
247,2023-03-09 10:00:00,0,pred_flower_count,34.0
248,2023-03-09 10:00:00,0,pred_fruit_count,0.0
249,2023-02-17 18:01:00,0,pred_leaf_count,167.0
250,2023-02-17 18:01:00,0,pred_flower_count,3.0
251,2023-02-17 18:01:00,0,pred_fruit_count,0.0
252,2023-02-16 11:00:00,0,pred_leaf_count,164.0
253,2023-02-16 11:00:00,0,pred_flower_count,1.0
254,2023-02-16 11:00:00,0,pred_fruit_count,0.0
255,2023-02-05 10:34:00,0,pred_leaf_count,140.0
256,2023-02-05 10:34:00,0,pred_flower_count,1.0
257,2023-02-05 10:34:00,0,pred_fruit_count,0.0
258,2023-02-25 13:00:00,0,pred_leaf_count,148.0
259,2023-02-25 13:00:00,0,pred_flower_count,14.0
260,2023-02-25 13:00:00,0,pred_fruit_count,0.0
261,2023-01-31 06:00:00,0,pred_leaf_count,141.0
262,2023-01-31 06:00:00,0,pred_flower_count,0.0
263,2023-01-31 06:00:00,0,pred_fruit_count,0.0
264,2023-02-13 09:33:00,0,pred_leaf_count,152.0
265,2023-02-13 09:33:00,0,pred_flower_count,3.0
266,2023-02-13 09:33:00,0,pred_fruit_count,0.0
267,2023-02-22 12:00:00,0,pred_leaf_count,158.0
268,2023-02-22 12:00:00,0,pred_flower_count,11.0
269,2023-02-22 12:00:00,0,pred_fruit_count,0.0
270,2023-01-31 18:01:00,0,pred_leaf_count,125.0
271,2023-01-31 18:01:00,0,pred_flower_count,1.0
272,2023-01-31 18:01:00,0,pred_fruit_count,0.0
273,2023-02-08 07:00:00,0,pred_leaf_count,167.0
274,2023-02-08 07:00:00,0,pred_flower_count,3.0
275,2023-02-08 07:00:00,0,pred_fruit_count,0.0
276,2023-03-02 17:01:00,0,pred_leaf_count,217.0
277,2023-03-02 17:01:00,0,pred_flower_count,16.0
278,2023-03-02 17:01:00,0,pred_fruit_count,0.0
279,2023-03-02 08:00:00,0,pred_leaf_count,142.0
280,2023-03-02 08:00:00,0,pred_flower_count,21.0
281,2023-03-02 08:00:00,0,pred_fruit_count,0.0
282,2023-03-14 07:00:00,0,pred_leaf_count,238.0
283,2023-03-14 07:00:00,0,pred_flower_count,17.0
284,2023-03-14 07:00:00,0,pred_fruit_count,0.0
285,2023-03-08 09:01:00,0,pred_leaf_count,284.0
286,2023-03-08 09:01:00,0,pred_flower_count,32.0
287,2023-03-08 09:01:00,0,pred_fruit_count,0.0
288,2023-03-03 12:01:00,0,pred_leaf_count,244.0
289,2023-03-03 12:01:00,0,pred_flower_count,17.0
290,2023-03-03 12:01:00,0,pred_fruit_count,0.0
291,2023-02-04 09:00:00,0,pred_leaf_count,170.0
292,2023-02-04 09:00:00,0,pred_flower_count,0.0
293,2023-02-04 09:00:00,0,pred_fruit_count,0.0
294,2023-02-07 13:01:00,0,pred_leaf_count,169.0
295,2023-02-07 13:01:00,0,pred_flower_count,0.0
296,2023-02-07 13:01:00,0,pred_fruit_count,0.0
297,2023-01-31 14:00:00,0,pred_leaf_count,114.0
298,2023-01-31 14:00:00,0,pred_flower_count,0.0
299,2023-01-31 14:00:00,0,pred_fruit_count,0.0
300,2023-02-22 07:00:00,0,pred_leaf_count,170.0
301,2023-02-22 07:00:00,0,pred_flower_count,10.0
302,2023-02-22 07:00:00,0,pred_fruit_count,0.0
303,2023-03-14 17:18:00,0,pred_leaf_count,250.0
304,2023-03-14 17:18:00,0,pred_flower_count,14.0
305,2023-03-14 17:18:00,0,pred_fruit_count,0.0
306,2023-02-01 19:01:00,0,pred_leaf_count,127.0
307,2023-02-01 19:01:00,0,pred_flower_count,0.0
308,2023-02-01 19:01:00,0,pred_fruit_count,0.0
309,2023-02-13 12:33:00,0,pred_leaf_count,146.0
310,2023-02-13 12:33:00,0,pred_flower_count,4.0
311,2023-02-13 12:33:00,0,pred_fruit_count,0.0
312,2023-02-01 21:01:00,0,pred_leaf_count,118.0
313,2023-02-01 21:01:00,0,pred_flower_count,1.0
314,2023-02-01 21:01:00,0,pred_fruit_count,0.0
315,2023-02-04 10:00:00,0,pred_leaf_count,180.0
316,2023-02-04 10:00:00,0,pred_flower_count,1.0
317,2023-02-04 10:00:00,0,pred_fruit_count,0.0
318,2023-02-10 19:54:00,0,pred_leaf_count,139.0
319,2023-02-10 19:54:00,0,pred_flower_count,5.0
320,2023-02-10 19:54:00,0,pred_fruit_count,0.0
321,2023-01-29 06:00:00,0,pred_leaf_count,129.0
322,2023-01-29 06:00:00,0,pred_flower_count,0.0
323,2023-01-29 06:00:00,0,pred_fruit_count,0.0
324,2023-02-08 09:00:00,0,pred_leaf_count,182.0
325,2023-02-08 09:00:00,0,pred_flower_count,3.0
326,2023-02-08 09:00:00,0,pred_fruit_count,0.0
327,2023-02-14 15:00:00,0,pred_leaf_count,156.0
328,2023-02-14 15:00:00,0,pred_flower_count,4.0
329,2023-02-14 15:00:00,0,pred_fruit_count,0.0
330,2023-02-13 21:35:00,0,pred_leaf_count,148.0
331,2023-02-13 21:35:00,0,pred_flower_count,2.0
332,2023-02-13 21:35:00,0,pred_fruit_count,0.0
333,2023-02-15 15:01:00,0,pred_leaf_count,158.0
334,2023-02-15 15:01:00,0,pred_flower_count,4.0
335,2023-02-15 15:01:00,0,pred_fruit_count,0.0
336,2023-02-20 21:18:00,0,pred_leaf_count,156.0
337,2023-02-20 21:18:00,0,pred_flower_count,4.0
338,2023-02-20 21:18:00,0,pred_fruit_count,0.0
339,2023-03-02 11:00:00,0,pred_leaf_count,154.0
340,2023-03-02 11:00:00,0,pred_flower_count,14.0
341,2023-03-02 11:00:00,0,pred_fruit_count,0.0
342,2023-02-27 13:01:00,0,pred_leaf_count,154.0
343,2023-02-27 13:01:00,0,pred_flower_count,16.0
344,2023-02-27 13:01:00,0,pred_fruit_count,0.0
345,2023-02-03 16:01:00,0,pred_leaf_count,159.0
346,2023-02-03 16:01:00,0,pred_flower_count,1.0
347,2023-02-03 16:01:00,0,pred_fruit_count,0.0
348,2023-02-08 08:00:00,0,pred_leaf_count,162.0
349,2023-02-08 08:00:00,0,pred_flower_count,1.0
350,2023-02-08 08:00:00,0,pred_fruit_count,0.0
351,2023-03-14 14:04:00,0,pred_leaf_count,261.0
352,2023-03-14 14:04:00,0,pred_flower_count,17.0
353,2023-03-14 14:04:00,0,pred_fruit_count,0.0
354,2023-02-01 20:01:00,0,pred_leaf_count,130.0
355,2023-02-01 20:01:00,0,pred_flower_count,0.0
356,2023-02-01 20:01:00,0,pred_fruit_count,0.0
357,2023-02-20 06:00:00,0,pred_leaf_count,173.0
358,2023-02-20 06:00:00,0,pred_flower_count,3.0
359,2023-02-20 06:00:00,0,pred_fruit_count,0.0
360,2023-03-05 17:01:00,0,pred_leaf_count,255.0
361,2023-03-05 17:01:00,0,pred_flower_count,33.0
362,2023-03-05 17:01:00,0,pred_fruit_count,0.0
363,2023-03-06 09:01:00,0,pred_leaf_count,292.0
364,2023-03-06 09:01:00,0,pred_flower_count,29.0
365,2023-03-06 09:01:00,0,pred_fruit_count,0.0
366,2023-02-15 14:01:00,0,pred_leaf_count,148.0
367,2023-02-15 14:01:00,0,pred_flower_count,4.0
368,2023-02-15 14:01:00,0,pred_fruit_count,0.0
369,2023-02-02 17:36:00,0,pred_leaf_count,134.0
370,2023-02-02 17:36:00,0,pred_flower_count,2.0
371,2023-02-02 17:36:00,0,pred_fruit_count,0.0
372,2023-02-26 19:01:00,0,pred_leaf_count,131.0
373,2023-02-26 19:01:00,0,pred_flower_count,10.0
374,2023-02-26 19:01:00,0,pred_fruit_count,0.0
375,2023-02-07 08:00:00,0,pred_leaf_count,162.0
376,2023-02-07 08:00:00,0,pred_flower_count,0.0
377,2023-02-07 08:00:00,0,pred_fruit_count,0.0
378,2023-03-02 13:01:00,0,pred_leaf_count,239.0
379,2023-03-02 13:01:00,0,pred_flower_count,11.0
380,2023-03-02 13:01:00,0,pred_fruit_count,0.0
381,2023-02-20 19:18:00,0,pred_leaf_count,167.0
382,2023-02-20 19:18:00,0,pred_flower_count,5.0
383,2023-02-20 19:18:00,0,pred_fruit_count,0.0
384,2023-03-09 14:00:00,0,pred_leaf_count,249.0
385,2023-03-09 14:00:00,0,pred_flower_count,37.0
386,2023-03-09 14:00:00,0,pred_fruit_count,0.0
387,2023-01-31 13:00:00,0,pred_leaf_count,115.0
388,2023-01-31 13:00:00,0,pred_flower_count,0.0
389,2023-01-31 13:00:00,0,pred_fruit_count,0.0
390,2023-01-31 07:00:00,0,pred_leaf_count,129.0
391,2023-01-31 07:00:00,0,pred_flower_count,0.0
392,2023-01-31 07:00:00,0,pred_fruit_count,0.0
393,2023-02-14 07:00:00,0,pred_leaf_count,149.0
394,2023-02-14 07:00:00,0,pred_flower_count,1.0
395,2023-02-14 07:00:00,0,pred_fruit_count,0.0
396,2023-03-13 14:00:00,0,pred_leaf_count,202.0
397,2023-03-13 14:00:00,0,pred_flower_count,29.0
398,2023-03-13 14:00:00,0,pred_fruit_count,0.0
399,2023-02-28 18:01:00,0,pred_leaf_count,148.0
400,2023-02-28 18:01:00,0,pred_flower_count,16.0
401,2023-02-28 18:01:00,0,pred_fruit_count,0.0
402,2023-02-01 08:00:00,0,pred_leaf_count,125.0
403,2023-02-01 08:00:00,0,pred_flower_count,1.0
404,2023-02-01 08:00:00,0,pred_fruit_count,0.0
405,2023-02-28 16:01:00,0,pred_leaf_count,165.0
406,2023-02-28 16:01:00,0,pred_flower_count,14.0
407,2023-02-28 16:01:00,0,pred_fruit_count,0.0
408,2023-03-07 19:30:00,0,pred_leaf_count,250.0
409,2023-03-07 19:30:00,0,pred_flower_count,33.0
410,2023-03-07 19:30:00,0,pred_fruit_count,0.0
411,2023-03-03 09:01:00,0,pred_leaf_count,261.0
412,2023-03-03 09:01:00,0,pred_flower_count,15.0
413,2023-03-03 09:01:00,0,pred_fruit_count,0.0
414,2023-02-22 06:00:00,0,pred_leaf_count,168.0
415,2023-02-22 06:00:00,0,pred_flower_count,9.0
416,2023-02-22 06:00:00,0,pred_fruit_count,0.0
417,2023-02-22 14:01:00,0,pred_leaf_count,164.0
418,2023-02-22 14:01:00,0,pred_flower_count,12.0
419,2023-02-22 14:01:00,0,pred_fruit_count,0.0
420,2023-02-20 12:00:00,0,pred_leaf_count,173.0
421,2023-02-20 12:00:00,0,pred_flower_count,5.0
422,2023-02-20 12:00:00,0,pred_fruit_count,0.0
423,2023-02-16 10:00:00,0,pred_leaf_count,165.0
424,2023-02-16 10:00:00,0,pred_flower_count,1.0
425,2023-02-16 10:00:00,0,pred_fruit_count,0.0
426,2023-03-04 16:01:00,0,pred_leaf_count,260.0
427,2023-03-04 16:01:00,0,pred_flower_count,28.0
428,2023-03-04 16:01:00,0,pred_fruit_count,0.0
429,2023-03-01 15:01:00,0,pred_leaf_count,160.0
430,2023-03-01 15:01:00,0,pred_flower_count,16.0
431,2023-03-01 15:01:00,0,pred_fruit_count,0.0
432,2023-02-19 13:00:00,0,pred_leaf_count,185.0
433,2023-02-19 13:00:00,0,pred_flower_count,5.0
434,2023-02-19 13:00:00,0,pred_fruit_count,0.0
435,2023-02-08 23:24:00,0,pred_leaf_count,161.0
436,2023-02-08 23:24:00,0,pred_flower_count,5.0
437,2023-02-08 23:24:00,0,pred_fruit_count,0.0
438,2023-02-02 17:23:00,0,pred_leaf_count,132.0
439,2023-02-02 17:23:00,0,pred_flower_count,0.0
440,2023-02-02 17:23:00,0,pred_fruit_count,0.0
441,2023-02-18 16:01:00,0,pred_leaf_count,194.0
442,2023-02-18 16:01:00,0,pred_flower_count,2.0
443,2023-02-18 16:01:00,0,pred_fruit_count,0.0
444,2023-03-05 09:01:00,0,pred_leaf_count,281.0
445,2023-03-05 09:01:00,0,pred_flower_count,21.0
446,2023-03-05 09:01:00,0,pred_fruit_count,0.0
447,2023-02-16 09:00:00,0,pred_leaf_count,163.0
448,2023-02-16 09:00:00,0,pred_flower_count,2.0
449,2023-02-16 09:00:00,0,pred_fruit_count,0.0
450,2023-03-04 11:01:00,0,pred_leaf_count,272.0
451,2023-03-04 11:01:00,0,pred_flower_count,24.0
452,2023-03-04 11:01:00,0,pred_fruit_count,0.0
453,2023-02-04 06:00:00,0,pred_leaf_count,157.0
454,2023-02-04 06:00:00,0,pred_flower_count,1.0
455,2023-02-04 06:00:00,0,pred_fruit_count,0.0
456,2023-02-13 08:00:00,0,pred_leaf_count,137.0
457,2023-02-13 08:00:00,0,pred_flower_count,2.0
458,2023-02-13 08:00:00,0,pred_fruit_count,0.0
459,2023-03-01 07:00:00,0,pred_leaf_count,158.0
460,2023-03-01 07:00:00,0,pred_flower_count,14.0
461,2023-03-01 07:00:00,0,pred_fruit_count,0.0
462,2023-02-19 07:00:00,0,pred_leaf_count,169.0
463,2023-02-19 07:00:00,0,pred_flower_count,4.0
464,2023-02-19 07:00:00,0,pred_fruit_count,0.0
465,2023-03-06 17:01:00,0,pred_leaf_count,267.0
466,2023-03-06 17:01:00,0,pred_flower_count,32.0
467,2023-03-06 17:01:00,0,pred_fruit_count,0.0
468,2023-02-11 20:37:00,0,pred_leaf_count,129.0
