,datetime,expt_num,sitename,type,index,value
8368,2023-02-14 08:00:00,0,DLSU-BLAST,light_intensity,0,492.917
8391,2023-02-14 08:30:00,0,DLSU-BLAST,light_intensity,0,536.25
8414,2023-02-14 09:00:00,0,DLSU-BLAST,light_intensity,0,556.667
8437,2023-02-14 09:30:00,0,DLSU-BLAST,light_intensity,0,582.917
8460,2023-02-14 10:00:00,0,DLSU-BLAST,light_intensity,0,570.833
8483,2023-02-14 10:30:00,0,DLSU-BLAST,light_intensity,0,545.833
8506,2023-02-14 11:00:00,0,DLSU-BLAST,light_intensity,0,534.583
8529,2023-02-14 11:30:00,0,DLSU-BLAST,light_intensity,0,482.083
8552,2023-02-14 12:00:00,0,DLSU-BLAST,light_intensity,0,546.25
8575,2023-02-14 12:30:00,0,DLSU-BLAST,light_intensity,0,485.417
8598,2023-02-14 13:00:00,0,DLSU-BLAST,light_intensity,0,477.083
8621,2023-02-14 13:30:00,0,DLSU-BLAST,light_intensity,0,522.083
8644,2023-02-14 14:00:00,0,DLSU-BLAST,light_intensity,0,472.917
8667,2023-02-14 14:30:00,0,DLSU-BLAST,light_intensity,0,435.0
8690,2023-02-14 15:00:00,0,DLSU-BLAST,light_intensity,0,441.667
8713,2023-02-14 15:30:00,0,DLSU-BLAST,light_intensity,0,458.75
8736,2023-02-14 16:00:00,0,DLSU-BLAST,light_intensity,0,412.5
8759,2023-02-14 16:30:00,0,DLSU-BLAST,light_intensity,0,420.417
8782,2023-02-14 17:00:00,0,DLSU-BLAST,light_intensity,0,407.5
8805,2023-02-14 17:30:00,0,DLSU-BLAST,light_intensity,0,392.083
8828,2023-02-14 18:00:00,0,DLSU-BLAST,light_intensity,0,380.833
8851,2023-02-14 18:30:00,0,DLSU-BLAST,light_intensity,0,399.583
8874,2023-02-14 19:00:00,0,DLSU-BLAST,light_intensity,0,397.917
8897,2023-02-14 19:30:00,0,DLSU-BLAST,light_intensity,0,399.167
8920,2023-02-14 20:00:00,0,DLSU-BLAST,light_intensity,0,395.0
8943,2023-02-14 20:30:00,0,DLSU-BLAST,light_intensity,0,378.75
8966,2023-02-14 21:00:00,0,DLSU-BLAST,light_intensity,0,380.417
8989,2023-02-14 21:30:00,0,DLSU-BLAST,light_intensity,0,401.25
9012,2023-02-15 06:00:00,0,DLSU-BLAST,light_intensity,0,0.416667
9035,2023-02-15 06:30:00,0,DLSU-BLAST,light_intensity,0,417.917
9058,2023-02-15 07:00:00,0,DLSU-BLAST,light_intensity,0,433.75
9081,2023-02-15 07:30:00,0,DLSU-BLAST,light_intensity,0,444.583
9104,2023-02-15 08:00:00,0,DLSU-BLAST,light_intensity,0,477.083
9127,2023-02-15 08:30:00,0,DLSU-BLAST,light_intensity,0,539.167
9150,2023-02-15 09:00:00,0,DLSU-BLAST,light_intensity,0,531.667
9173,2023-02-15 09:30:00,0,DLSU-BLAST,light_intensity,0,627.083
9196,2023-02-15 10:00:00,0,DLSU-BLAST,light_intensity,0,589.583
9219,2023-02-15 10:30:00,0,DLSU-BLAST,light_intensity,0,599.167
9242,2023-02-15 11:00:00,0,DLSU-BLAST,light_intensity,0,492.5
9265,2023-02-15 11:30:00,0,DLSU-BLAST,light_intensity,0,531.667
9288,2023-02-15 12:00:00,0,DLSU-BLAST,light_intensity,0,543.75
9311,2023-02-15 12:30:00,0,DLSU-BLAST,light_intensity,0,462.5
9334,2023-02-15 13:00:00,0,DLSU-BLAST,light_intensity,0,432.083
9357,2023-02-15 13:30:00,0,DLSU-BLAST,light_intensity,0,452.917
9380,2023-02-15 14:00:00,0,DLSU-BLAST,light_intensity,0,402.917
9403,2023-02-15 14:30:00,0,DLSU-BLAST,light_intensity,0,445.417
9426,2023-02-15 15:00:00,0,DLSU-BLAST,light_intensity,0,452.917
9449,2023-02-15 15:30:00,0,DLSU-BLAST,light_intensity,0,458.333
9472,2023-02-15 16:00:00,0,DLSU-BLAST,light_intensity,0,452.083
9495,2023-02-15 16:30:00,0,DLSU-BLAST,light_intensity,0,427.083
9518,2023-02-15 17:00:00,0,DLSU-BLAST,light_intensity,0,412.5
9541,2023-02-15 17:30:00,0,DLSU-BLAST,light_intensity,0,385.833
9564,2023-02-15 18:00:00,0,DLSU-BLAST,light_intensity,0,372.083
9587,2023-02-15 18:30:00,0,DLSU-BLAST,light_intensity,0,371.667
9610,2023-02-15 19:00:00,0,DLSU-BLAST,light_intensity,0,370.833
9633,2023-02-15 19:30:00,0,DLSU-BLAST,light_intensity,0,386.667
9656,2023-02-15 20:00:00,0,DLSU-BLAST,light_intensity,0,388.75
9679,2023-02-15 20:30:00,0,DLSU-BLAST,light_intensity,0,387.5
9702,2023-02-15 21:00:00,0,DLSU-BLAST,light_intensity,0,387.5
9725,2023-02-15 21:30:00,0,DLSU-BLAST,light_intensity,0,387.917
9748,2023-02-16 06:00:00,0,DLSU-BLAST,light_intensity,0,0.416667
9771,2023-02-16 06:30:00,0,DLSU-BLAST,light_intensity,0,392.5
9794,2023-02-16 07:00:00,0,DLSU-BLAST,light_intensity,0,410.417
9817,2023-02-16 07:30:00,0,DLSU-BLAST,light_intensity,0,428.75
9840,2023-02-16 08:00:00,0,DLSU-BLAST,light_intensity,0,431.667
9863,2023-02-16 08:30:00,0,DLSU-BLAST,light_intensity,0,518.333
9886,2023-02-16 09:00:00,0,DLSU-BLAST,light_intensity,0,570.0
9909,2023-02-16 09:30:00,0,DLSU-BLAST,light_intensity,0,481.667
9932,2023-02-16 10:00:00,0,DLSU-BLAST,light_intensity,0,495.417
9955,2023-02-16 10:30:00,0,DLSU-BLAST,light_intensity,0,456.667
9978,2023-02-16 11:00:00,0,DLSU-BLAST,light_intensity,0,495.417
10001,2023-02-16 11:30:00,0,DLSU-BLAST,light_intensity,0,472.5
10024,2023-02-16 12:00:00,0,DLSU-BLAST,light_intensity,0,462.083
10047,2023-02-16 12:30:00,0,DLSU-BLAST,light_intensity,0,459.583
10070,2023-02-16 13:00:00,0,DLSU-BLAST,light_intensity,0,469.583
10093,2023-02-16 13:30:00,0,DLSU-BLAST,light_intensity,0,440.833
10116,2023-02-16 14:00:00,0,DLSU-BLAST,light_intensity,0,447.5
10139,2023-02-16 14:30:00,0,DLSU-BLAST,light_intensity,0,406.25
10162,2023-02-16 15:00:00,0,DLSU-BLAST,light_intensity,0,424.583
10185,2023-02-16 15:30:00,0,DLSU-BLAST,light_intensity,0,425.833
10208,2023-02-16 16:00:00,0,DLSU-BLAST,light_intensity,0,413.75
10231,2023-02-16 16:30:00,0,DLSU-BLAST,light_intensity,0,402.083
10254,2023-02-16 17:00:00,0,DLSU-BLAST,light_intensity,0,390.417
10277,2023-02-16 17:30:00,0,DLSU-BLAST,light_intensity,0,391.667
10300,2023-02-16 18:00:00,0,DLSU-BLAST,light_intensity,0,376.667
10323,2023-02-16 18:30:00,0,DLSU-BLAST,light_intensity,0,374.583
10346,2023-02-16 19:00:00,0,DLSU-BLAST,light_intensity,0,374.167
10369,2023-02-16 19:30:00,0,DLSU-BLAST,light_intensity,0,375.0
10392,2023-02-16 20:00:00,0,DLSU-BLAST,light_intensity,0,373.333
10415,2023-02-16 20:30:00,0,DLSU-BLAST,light_intensity,0,373.75
10438,2023-02-16 21:00:00,0,DLSU-BLAST,light_intensity,0,373.75
10461,2023-02-16 21:30:00,0,DLSU-BLAST,light_intensity,0,373.333
10484,2023-02-17 06:00:00,0,DLSU-BLAST,light_intensity,0,0.416667
10507,2023-02-17 06:30:00,0,DLSU-BLAST,light_intensity,0,370.0
10530,2023-02-17 07:00:00,0,DLSU-BLAST,light_intensity,0,395.833
10553,2023-02-17 07:30:00,0,DLSU-BLAST,light_intensity,0,405.833
10576,2023-02-17 08:00:00,0,DLSU-BLAST,light_intensity,0,412.083
10599,2023-02-17 08:30:00,0,DLSU-BLAST,light_intensity,0,450.833
10622,2023-02-17 09:00:00,0,DLSU-BLAST,light_intensity,0,507.083
10645,2023-02-17 09:30:00,0,DLSU-BLAST,light_intensity,0,535.833
10668,2023-02-17 10:00:00,0,DLSU-BLAST,light_intensity,0,525.0
10691,2023-02-17 10:30:00,0,DLSU-BLAST,light_intensity,0,508.75
10714,2023-02-17 11:00:00,0,DLSU-BLAST,light_intensity,0,471.667
10737,2023-02-17 11:30:00,0,DLSU-BLAST,light_intensity,0,428.333
10760,2023-02-17 12:00:00,0,DLSU-BLAST,light_intensity,0,422.083
10783,2023-02-17 12:30:00,0,DLSU-BLAST,light_intensity,0,412.917
10806,2023-02-17 13:00:00,0,DLSU-BLAST,light_intensity,0,422.083
10829,2023-02-17 13:30:00,0,DLSU-BLAST,light_intensity,0,422.5
10852,2023-02-17 14:00:00,0,DLSU-BLAST,light_intensity,0,435.833
10875,2023-02-17 14:30:00,0,DLSU-BLAST,light_intensity,0,405.417
10898,2023-02-17 15:00:00,0,DLSU-BLAST,light_intensity,0,376.667
10921,2023-02-17 15:30:00,0,DLSU-BLAST,light_intensity,0,376.667
10944,2023-02-17 16:00:00,0,DLSU-BLAST,light_intensity,0,382.5
10967,2023-02-17 16:30:00,0,DLSU-BLAST,light_intensity,0,374.167
10990,2023-02-17 17:00:00,0,DLSU-BLAST,light_intensity,0,375.0
11013,2023-02-17 17:30:00,0,DLSU-BLAST,light_intensity,0,356.667
11036,2023-02-17 18:00:00,0,DLSU-BLAST,light_intensity,0,339.167
11059,2023-02-17 18:30:00,0,DLSU-BLAST,light_intensity,0,338.333
11082,2023-02-17 19:00:00,0,DLSU-BLAST,light_intensity,0,337.5
11105,2023-02-17 19:30:00,0,DLSU-BLAST,light_intensity,0,355.833
11128,2023-02-17 20:00:00,0,DLSU-BLAST,light_intensity,0,354.167
11151,2023-02-17 20:30:00,0,DLSU-BLAST,light_intensity,0,354.167
11174,2023-02-17 21:00:00,0,DLSU-BLAST,light_intensity,0,357.917
11197,2023-02-17 21:30:00,0,DLSU-BLAST,light_intensity,0,357.5
11220,2023-02-18 06:00:00,0,DLSU-BLAST,light_intensity,0,0.416667
11243,2023-02-18 06:30:00,0,DLSU-BLAST,light_intensity,0,358.333
11266,2023-02-18 07:00:00,0,DLSU-BLAST,light_intensity,0,384.583
11289,2023-02-18 07:30:00,0,DLSU-BLAST,light_intensity,0,410.0
11312,2023-02-18 08:00:00,0,DLSU-BLAST,light_intensity,0,442.083
11335,2023-02-18 08:30:00,0,DLSU-BLAST,light_intensity,0,481.25
11358,2023-02-18 09:00:00,0,DLSU-BLAST,light_intensity,0,502.5
11381,2023-02-18 09:30:00,0,DLSU-BLAST,light_intensity,0,475.833
23086,2023-03-18 17:17:00,0,DLSU-BLAST,light_intensity,0,1650.42
23098,2023-03-18 18:17:00,0,DLSU-BLAST,light_intensity,0,1138.75
23110,2023-03-18 19:17:00,0,DLSU-BLAST,light_intensity,0,1127.08
23122,2023-03-18 20:17:00,0,DLSU-BLAST,light_intensity,0,1149.17
23134,2023-03-18 21:17:00,0,DLSU-BLAST,light_intensity,0,1153.33
23146,2023-03-18 22:17:00,0,DLSU-BLAST,light_intensity,0,0.0
23158,2023-03-18 23:17:00,0,DLSU-BLAST,light_intensity,0,0.0
23170,2023-03-19 00:17:00,0,DLSU-BLAST,light_intensity,0,0.0
23182,2023-03-19 01:17:00,0,DLSU-BLAST,light_intensity,0,0.0
23194,2023-03-19 02:17:00,0,DLSU-BLAST,light_intensity,0,0.0
23205,2023-03-19 03:08:00,0,DLSU-BLAST,light_intensity,0,0.0
23223,2023-03-19 04:08:00,0,DLSU-BLAST,light_intensity,0,0.0
23241,2023-03-19 05:08:00,0,DLSU-BLAST,light_intensity,0,0.0
23259,2023-03-19 06:08:00,0,DLSU-BLAST,light_intensity,0,1462.08
23277,2023-03-19 07:08:00,0,DLSU-BLAST,light_intensity,0,1087.5
23295,2023-03-19 08:08:00,0,DLSU-BLAST,light_intensity,0,998.333
23313,2023-03-19 09:08:00,0,DLSU-BLAST,light_intensity,0,1035.83
23331,2023-03-19 09:52:00,0,DLSU-BLAST,light_intensity,0,971.25
23349,2023-03-19 10:52:00,0,DLSU-BLAST,light_intensity,0,932.083
23367,2023-03-19 11:52:00,0,DLSU-BLAST,light_intensity,0,885.417
23385,2023-03-19 12:52:00,0,DLSU-BLAST,light_intensity,0,778.333
23403,2023-03-19 13:52:00,0,DLSU-BLAST,light_intensity,0,750.417
23421,2023-03-19 14:52:00,0,DLSU-BLAST,light_intensity,0,739.583
23439,2023-03-19 15:52:00,0,DLSU-BLAST,light_intensity,0,710.417
23457,2023-03-19 16:52:00,0,DLSU-BLAST,light_intensity,0,681.667
23475,2023-03-19 17:52:00,0,DLSU-BLAST,light_intensity,0,787.5
23493,2023-03-19 18:52:00,0,DLSU-BLAST,light_intensity,0,812.917
23511,2023-03-19 19:52:00,0,DLSU-BLAST,light_intensity,0,827.5
23529,2023-03-19 20:52:00,0,DLSU-BLAST,light_intensity,0,864.167
23547,2023-03-19 21:52:00,0,DLSU-BLAST,light_intensity,0,825.0
23565,2023-03-19 22:52:00,0,DLSU-BLAST,light_intensity,0,0.0
23587,2023-03-20 00:51:00,0,DLSU-BLAST,light_intensity,0,0.0
23605,2023-03-20 01:36:00,0,DLSU-BLAST,light_intensity,0,0.0
23623,2023-03-20 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23641,2023-03-20 01:57:00,0,DLSU-BLAST,light_intensity,0,0.0
23659,2023-03-20 02:05:00,0,DLSU-BLAST,light_intensity,0,0.0
23677,2023-03-20 02:22:00,0,DLSU-BLAST,light_intensity,0,0.0
23695,2023-03-20 02:26:00,0,DLSU-BLAST,light_intensity,0,0.0
23713,2023-03-20 02:29:00,0,DLSU-BLAST,light_intensity,0,0.0
23731,2023-03-20 02:34:00,0,DLSU-BLAST,light_intensity,0,0.0
23749,2023-03-20 02:36:00,0,DLSU-BLAST,light_intensity,0,0.0
23767,2023-03-20 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23785,2023-03-20 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23803,2023-03-20 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23821,2023-03-20 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23839,2023-03-20 06:40:00,0,DLSU-BLAST,light_intensity,0,693.333
23857,2023-03-20 07:40:00,0,DLSU-BLAST,light_intensity,0,691.25
23875,2023-03-20 08:40:00,0,DLSU-BLAST,light_intensity,0,647.917
23893,2023-03-20 21:40:00,0,DLSU-BLAST,light_intensity,0,872.5
23911,2023-03-20 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23929,2023-03-20 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23947,2023-03-21 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23965,2023-03-21 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
23983,2023-03-21 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24001,2023-03-21 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24019,2023-03-21 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24037,2023-03-21 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24055,2023-03-21 06:40:00,0,DLSU-BLAST,light_intensity,0,787.917
24073,2023-03-21 07:40:00,0,DLSU-BLAST,light_intensity,0,746.667
24091,2023-03-21 08:40:00,0,DLSU-BLAST,light_intensity,0,815.0
24109,2023-03-21 09:40:00,0,DLSU-BLAST,light_intensity,0,797.5
24127,2023-03-21 10:40:00,0,DLSU-BLAST,light_intensity,0,760.0
24145,2023-03-21 11:40:00,0,DLSU-BLAST,light_intensity,0,720.417
24163,2023-03-21 12:40:00,0,DLSU-BLAST,light_intensity,0,700.833
24181,2023-03-21 13:40:00,0,DLSU-BLAST,light_intensity,0,702.083
24199,2023-03-21 14:40:00,0,DLSU-BLAST,light_intensity,0,702.5
24217,2023-03-21 15:40:00,0,DLSU-BLAST,light_intensity,0,674.583
24235,2023-03-21 16:40:00,0,DLSU-BLAST,light_intensity,0,659.583
24253,2023-03-21 17:40:00,0,DLSU-BLAST,light_intensity,0,640.0
24271,2023-03-21 18:40:00,0,DLSU-BLAST,light_intensity,0,516.25
24289,2023-03-21 19:40:00,0,DLSU-BLAST,light_intensity,0,533.333
24307,2023-03-21 20:40:00,0,DLSU-BLAST,light_intensity,0,561.667
24325,2023-03-21 21:40:00,0,DLSU-BLAST,light_intensity,0,584.583
24343,2023-03-21 22:40:00,0,DLSU-BLAST,light_intensity,0,13.3333
24361,2023-03-21 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24379,2023-03-22 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24397,2023-03-22 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24415,2023-03-22 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24433,2023-03-22 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24451,2023-03-22 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24469,2023-03-22 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24487,2023-03-22 06:40:00,0,DLSU-BLAST,light_intensity,0,642.917
24505,2023-03-22 07:40:00,0,DLSU-BLAST,light_intensity,0,644.583
24523,2023-03-22 08:40:00,0,DLSU-BLAST,light_intensity,0,704.167
24541,2023-03-22 09:40:00,0,DLSU-BLAST,light_intensity,0,708.75
24559,2023-03-22 10:40:00,0,DLSU-BLAST,light_intensity,0,656.667
24577,2023-03-22 11:40:00,0,DLSU-BLAST,light_intensity,0,607.083
24595,2023-03-22 12:40:00,0,DLSU-BLAST,light_intensity,0,556.667
24613,2023-03-22 13:40:00,0,DLSU-BLAST,light_intensity,0,564.167
24631,2023-03-22 14:40:00,0,DLSU-BLAST,light_intensity,0,558.75
24649,2023-03-22 15:40:00,0,DLSU-BLAST,light_intensity,0,558.75
24667,2023-03-22 16:40:00,0,DLSU-BLAST,light_intensity,0,545.417
24685,2023-03-22 17:40:00,0,DLSU-BLAST,light_intensity,0,522.5
24703,2023-03-22 18:40:00,0,DLSU-BLAST,light_intensity,0,490.833
24721,2023-03-22 19:40:00,0,DLSU-BLAST,light_intensity,0,482.917
24739,2023-03-22 20:40:00,0,DLSU-BLAST,light_intensity,0,485.833
24757,2023-03-22 21:40:00,0,DLSU-BLAST,light_intensity,0,481.25
24775,2023-03-22 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24793,2023-03-22 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24811,2023-03-23 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24829,2023-03-23 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24847,2023-03-23 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24865,2023-03-23 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24883,2023-03-23 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24901,2023-03-23 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
24919,2023-03-23 06:40:00,0,DLSU-BLAST,light_intensity,0,714.583
24937,2023-03-23 07:40:00,0,DLSU-BLAST,light_intensity,0,655.0
24955,2023-03-23 08:40:00,0,DLSU-BLAST,light_intensity,0,665.417
24973,2023-03-23 09:40:00,0,DLSU-BLAST,light_intensity,0,552.917
24991,2023-03-23 10:40:00,0,DLSU-BLAST,light_intensity,0,522.917
25009,2023-03-23 11:40:00,0,DLSU-BLAST,light_intensity,0,550.833
25027,2023-03-23 12:40:00,0,DLSU-BLAST,light_intensity,0,520.417
25045,2023-03-23 13:40:00,0,DLSU-BLAST,light_intensity,0,493.75
25063,2023-03-23 14:40:00,0,DLSU-BLAST,light_intensity,0,456.25
25081,2023-03-23 15:40:00,0,DLSU-BLAST,light_intensity,0,470.0
25099,2023-03-23 16:40:00,0,DLSU-BLAST,light_intensity,0,460.417
25117,2023-03-23 17:40:00,0,DLSU-BLAST,light_intensity,0,442.083
25135,2023-03-23 18:40:00,0,DLSU-BLAST,light_intensity,0,442.083
25153,2023-03-23 19:40:00,0,DLSU-BLAST,light_intensity,0,451.25
25171,2023-03-23 20:40:00,0,DLSU-BLAST,light_intensity,0,456.25
25189,2023-03-23 21:40:00,0,DLSU-BLAST,light_intensity,0,471.667
25207,2023-03-23 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25225,2023-03-23 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25243,2023-03-24 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25261,2023-03-24 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25279,2023-03-24 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25297,2023-03-24 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25315,2023-03-24 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25333,2023-03-24 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25351,2023-03-24 06:40:00,0,DLSU-BLAST,light_intensity,0,552.917
25369,2023-03-24 07:40:00,0,DLSU-BLAST,light_intensity,0,495.0
25387,2023-03-24 08:40:00,0,DLSU-BLAST,light_intensity,0,561.667
25405,2023-03-24 09:40:00,0,DLSU-BLAST,light_intensity,0,531.25
25423,2023-03-24 10:40:00,0,DLSU-BLAST,light_intensity,0,497.917
25441,2023-03-24 11:40:00,0,DLSU-BLAST,light_intensity,0,422.917
25459,2023-03-24 12:40:00,0,DLSU-BLAST,light_intensity,0,436.667
25477,2023-03-24 13:40:00,0,DLSU-BLAST,light_intensity,0,470.417
25495,2023-03-24 14:40:00,0,DLSU-BLAST,light_intensity,0,455.833
25513,2023-03-24 15:40:00,0,DLSU-BLAST,light_intensity,0,471.25
25531,2023-03-24 16:40:00,0,DLSU-BLAST,light_intensity,0,459.583
25549,2023-03-24 17:40:00,0,DLSU-BLAST,light_intensity,0,449.167
25567,2023-03-24 18:40:00,0,DLSU-BLAST,light_intensity,0,447.5
25585,2023-03-24 19:40:00,0,DLSU-BLAST,light_intensity,0,440.833
25603,2023-03-24 20:40:00,0,DLSU-BLAST,light_intensity,0,441.25
25621,2023-03-24 21:40:00,0,DLSU-BLAST,light_intensity,0,445.0
25639,2023-03-24 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25657,2023-03-24 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25675,2023-03-25 00:40:00,0,DLSU-BLAST,light_intensity,0,0.416667
25693,2023-03-25 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25711,2023-03-25 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25729,2023-03-25 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25747,2023-03-25 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
25765,2023-03-25 05:40:00,0,DLSU-BLAST,light_intensity,0,0.416667
25783,2023-03-25 06:40:00,0,DLSU-BLAST,light_intensity,0,527.5
25801,2023-03-25 07:40:00,0,DLSU-BLAST,light_intensity,0,498.75
25819,2023-03-25 08:40:00,0,DLSU-BLAST,light_intensity,0,572.083
25837,2023-03-25 09:40:00,0,DLSU-BLAST,light_intensity,0,563.333
25855,2023-03-25 10:40:00,0,DLSU-BLAST,light_intensity,0,523.333
25873,2023-03-25 11:40:00,0,DLSU-BLAST,light_intensity,0,431.25
25891,2023-03-25 12:40:00,0,DLSU-BLAST,light_intensity,0,424.167
25909,2023-03-25 13:40:00,0,DLSU-BLAST,light_intensity,0,450.0
25927,2023-03-25 14:40:00,0,DLSU-BLAST,light_intensity,0,428.75
25945,2023-03-25 15:40:00,0,DLSU-BLAST,light_intensity,0,434.583
25963,2023-03-25 16:40:00,0,DLSU-BLAST,light_intensity,0,399.583
25981,2023-03-25 17:40:00,0,DLSU-BLAST,light_intensity,0,394.167
25999,2023-03-25 18:40:00,0,DLSU-BLAST,light_intensity,0,398.75
26017,2023-03-25 19:40:00,0,DLSU-BLAST,light_intensity,0,405.0
26035,2023-03-25 20:40:00,0,DLSU-BLAST,light_intensity,0,412.5
26053,2023-03-25 21:40:00,0,DLSU-BLAST,light_intensity,0,411.667
26071,2023-03-25 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26089,2023-03-25 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26107,2023-03-26 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26125,2023-03-26 01:40:00,0,DLSU-BLAST,light_intensity,0,0.416667
26143,2023-03-26 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26161,2023-03-26 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26179,2023-03-26 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26197,2023-03-26 05:40:00,0,DLSU-BLAST,light_intensity,0,0.416667
26215,2023-03-26 06:40:00,0,DLSU-BLAST,light_intensity,0,496.25
26233,2023-03-26 07:40:00,0,DLSU-BLAST,light_intensity,0,502.083
26251,2023-03-26 08:40:00,0,DLSU-BLAST,light_intensity,0,560.0
26269,2023-03-26 09:40:00,0,DLSU-BLAST,light_intensity,0,570.833
26287,2023-03-26 10:40:00,0,DLSU-BLAST,light_intensity,0,529.167
26305,2023-03-26 11:40:00,0,DLSU-BLAST,light_intensity,0,526.25
26323,2023-03-26 12:40:00,0,DLSU-BLAST,light_intensity,0,504.583
26341,2023-03-26 13:40:00,0,DLSU-BLAST,light_intensity,0,483.333
26359,2023-03-26 14:40:00,0,DLSU-BLAST,light_intensity,0,469.167
26377,2023-03-26 15:40:00,0,DLSU-BLAST,light_intensity,0,464.583
26395,2023-03-26 16:40:00,0,DLSU-BLAST,light_intensity,0,455.833
26413,2023-03-26 17:40:00,0,DLSU-BLAST,light_intensity,0,428.333
26431,2023-03-26 18:40:00,0,DLSU-BLAST,light_intensity,0,430.0
26449,2023-03-26 19:40:00,0,DLSU-BLAST,light_intensity,0,429.583
26467,2023-03-26 20:40:00,0,DLSU-BLAST,light_intensity,0,429.583
26485,2023-03-26 21:40:00,0,DLSU-BLAST,light_intensity,0,390.833
26503,2023-03-26 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26521,2023-03-26 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26539,2023-03-27 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26557,2023-03-27 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26575,2023-03-27 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26593,2023-03-27 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26611,2023-03-27 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26629,2023-03-27 05:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26647,2023-03-27 06:40:00,0,DLSU-BLAST,light_intensity,0,510.417
26665,2023-03-27 07:40:00,0,DLSU-BLAST,light_intensity,0,493.75
26683,2023-03-27 08:40:00,0,DLSU-BLAST,light_intensity,0,554.167
26701,2023-03-27 19:40:00,0,DLSU-BLAST,light_intensity,0,381.25
26719,2023-03-27 20:40:00,0,DLSU-BLAST,light_intensity,0,381.25
26737,2023-03-27 21:40:00,0,DLSU-BLAST,light_intensity,0,387.083
26755,2023-03-27 22:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26773,2023-03-27 23:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26791,2023-03-28 00:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26809,2023-03-28 01:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26827,2023-03-28 02:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26845,2023-03-28 03:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26863,2023-03-28 04:40:00,0,DLSU-BLAST,light_intensity,0,0.0
26881,2023-03-28 05:40:00,0,DLSU-BLAST,light_intensity,0,0.416667
26899,2023-03-28 06:40:00,0,DLSU-BLAST,light_intensity,0,408.75
26917,2023-03-28 07:40:00,0,DLSU-BLAST,light_intensity,0,407.917
